#,Date-Time (EDT),Ch: 1 - Temperature   (°C )
323,04/26/2022 07:10:43,10.379
324,04/26/2022 07:40:43,10.401
325,04/26/2022 08:10:43,10.465
326,04/26/2022 08:40:43,10.443
327,04/26/2022 09:10:43,10.540
328,04/26/2022 09:40:43,10.551
329,04/26/2022 10:10:43,10.615
330,04/26/2022 10:40:43,10.679
331,04/26/2022 11:10:43,10.712
332,04/26/2022 11:40:43,10.733
333,04/26/2022 12:10:43,10.808
334,04/26/2022 12:40:43,10.851
335,04/26/2022 13:10:43,10.872
336,04/26/2022 13:40:43,10.915
337,04/26/2022 14:10:43,10.948
338,04/26/2022 14:40:43,11.001
339,04/26/2022 15:10:43,11.023
340,04/26/2022 15:40:43,11.033
341,04/26/2022 16:10:43,11.023
342,04/26/2022 16:40:43,10.990
343,04/26/2022 17:10:43,10.937
344,04/26/2022 17:40:43,10.915
345,04/26/2022 18:10:43,10.915
346,04/26/2022 18:40:43,10.894
347,04/26/2022 19:10:43,10.883
348,04/26/2022 19:40:43,10.862
349,04/26/2022 20:10:43,10.840
350,04/26/2022 20:40:43,10.808
351,04/26/2022 21:10:43,10.808
352,04/26/2022 21:40:43,10.787
353,04/26/2022 22:10:43,10.776
354,04/26/2022 22:40:43,10.754
355,04/26/2022 23:10:43,10.733
356,04/26/2022 23:40:43,10.712
357,04/27/2022 00:10:43,10.690
358,04/27/2022 00:40:43,10.669
359,04/27/2022 01:10:43,10.679
360,04/27/2022 01:40:43,10.637
361,04/27/2022 02:10:43,10.626
362,04/27/2022 02:40:43,10.615
363,04/27/2022 03:10:43,10.583
364,04/27/2022 03:40:43,10.572
365,04/27/2022 04:10:43,10.561
366,04/27/2022 04:40:43,10.508
367,04/27/2022 05:10:43,10.508
368,04/27/2022 05:40:43,10.443
369,04/27/2022 06:10:43,10.422
370,04/27/2022 06:40:43,10.390
371,04/27/2022 07:10:43,10.379
372,04/27/2022 07:40:43,10.358
373,04/27/2022 08:10:43,10.358
374,04/27/2022 08:40:43,10.379
375,04/27/2022 09:10:43,10.422
376,04/27/2022 09:40:43,10.465
377,04/27/2022 10:10:43,10.594
378,04/27/2022 10:40:43,10.765
379,04/27/2022 11:10:43,10.883
380,04/27/2022 11:40:43,10.926
381,04/27/2022 12:10:43,11.087
382,04/27/2022 12:40:43,11.162
383,04/27/2022 13:10:43,11.259
384,04/27/2022 13:40:43,11.430
385,04/27/2022 14:10:43,11.495
386,04/27/2022 14:40:43,11.645
387,04/27/2022 15:10:43,11.677
388,04/27/2022 15:40:43,11.634
389,04/27/2022 16:10:43,11.623
390,04/27/2022 16:40:43,11.548
391,04/27/2022 17:10:43,11.537
392,04/27/2022 17:40:43,11.516
393,04/27/2022 18:10:43,11.473
394,04/27/2022 18:40:43,11.430
395,04/27/2022 19:10:43,11.377
396,04/27/2022 19:40:43,11.323
397,04/27/2022 20:10:43,11.301
398,04/27/2022 20:40:43,11.269
399,04/27/2022 21:10:43,11.216
400,04/27/2022 21:40:43,11.130
401,04/27/2022 22:10:43,11.098
402,04/27/2022 22:40:43,11.055
403,04/27/2022 23:10:43,10.958
404,04/27/2022 23:40:43,10.905
405,04/28/2022 00:10:43,10.830
406,04/28/2022 00:40:43,10.754
407,04/28/2022 01:10:43,10.679
408,04/28/2022 01:40:43,10.615
409,04/28/2022 02:10:43,10.529
410,04/28/2022 02:40:43,10.497
411,04/28/2022 03:10:43,10.476
412,04/28/2022 03:40:43,10.422
413,04/28/2022 04:10:43,10.315
414,04/28/2022 04:40:43,10.240
415,04/28/2022 05:10:43,10.186
416,04/28/2022 05:40:43,10.122
417,04/28/2022 06:10:43,10.047
418,04/28/2022 06:40:43,9.982
419,04/28/2022 07:10:43,9.972
420,04/28/2022 07:40:43,9.929
421,04/28/2022 08:10:43,9.929
422,04/28/2022 08:40:43,9.875
423,04/28/2022 09:10:43,9.843
424,04/28/2022 09:40:43,9.854
425,04/28/2022 10:10:43,9.864
426,04/28/2022 10:40:43,9.939
427,04/28/2022 11:10:43,10.143
428,04/28/2022 11:40:43,10.390
429,04/28/2022 12:10:43,10.401
430,04/28/2022 12:40:43,10.422
431,04/28/2022 13:10:43,10.443
432,04/28/2022 13:40:43,10.497
433,04/28/2022 14:10:43,10.594
434,04/28/2022 14:40:43,10.637
435,04/28/2022 15:10:43,10.637
436,04/28/2022 15:40:43,10.626
437,04/28/2022 16:10:43,10.626
438,04/28/2022 16:40:43,10.594
439,04/28/2022 17:10:43,10.561
440,04/28/2022 17:40:43,10.497
441,04/28/2022 18:10:43,10.454
442,04/28/2022 18:40:43,10.358
443,04/28/2022 19:10:43,10.293
444,04/28/2022 19:40:43,10.240
445,04/28/2022 20:10:43,10.154
446,04/28/2022 20:40:43,10.068
447,04/28/2022 21:10:43,10.014
448,04/28/2022 21:40:43,9.929
449,04/28/2022 22:10:43,9.864
450,04/28/2022 22:40:43,9.789
451,04/28/2022 23:10:43,9.725
452,04/28/2022 23:40:43,9.693
453,04/29/2022 00:10:43,9.618
454,04/29/2022 00:40:43,9.585
455,04/29/2022 01:10:43,9.521
456,04/29/2022 01:40:43,9.392
457,04/29/2022 02:10:43,9.221
458,04/29/2022 02:40:43,9.135
459,04/29/2022 03:10:43,9.038
460,04/29/2022 03:40:43,8.931
461,04/29/2022 04:10:43,8.867
462,04/29/2022 04:40:43,8.781
463,04/29/2022 05:10:43,8.717
464,04/29/2022 05:40:43,8.620
465,04/29/2022 06:10:43,8.567
466,04/29/2022 06:40:43,8.534
467,04/29/2022 07:10:43,8.534
468,04/29/2022 07:40:43,8.513
469,04/29/2022 08:10:43,8.534
470,04/29/2022 08:40:43,8.534
471,04/29/2022 09:10:43,8.588
472,04/29/2022 09:40:43,8.663
473,04/29/2022 10:10:43,8.770
474,04/29/2022 10:40:43,8.899
475,04/29/2022 11:10:43,9.006
476,04/29/2022 11:40:43,9.146
477,04/29/2022 12:10:43,9.414
478,04/29/2022 12:40:43,9.521
479,04/29/2022 13:10:43,9.618
480,04/29/2022 13:40:43,9.757
481,04/29/2022 14:10:43,9.800
482,04/29/2022 14:40:43,9.886
483,04/29/2022 15:10:43,9.864
484,04/29/2022 15:40:43,9.896
485,04/29/2022 16:10:43,9.896
486,04/29/2022 16:40:43,9.864
487,04/29/2022 17:10:43,9.843
488,04/29/2022 17:40:43,9.800
489,04/29/2022 18:10:43,9.714
490,04/29/2022 18:40:43,9.650
491,04/29/2022 19:10:43,9.585
492,04/29/2022 19:40:43,9.521
493,04/29/2022 20:10:43,9.446
494,04/29/2022 20:40:43,9.328
495,04/29/2022 21:10:43,9.242
496,04/29/2022 21:40:43,9.167
497,04/29/2022 22:10:43,9.071
498,04/29/2022 22:40:43,8.985
499,04/29/2022 23:10:43,8.910
500,04/29/2022 23:40:43,8.845
501,04/30/2022 00:10:43,8.760
502,04/30/2022 00:40:43,8.706
503,04/30/2022 01:10:43,8.620
504,04/30/2022 01:40:43,8.588
505,04/30/2022 02:10:43,8.556
506,04/30/2022 02:40:43,8.492
507,04/30/2022 03:10:43,8.438
508,04/30/2022 03:40:43,8.384
509,04/30/2022 04:10:43,8.320
510,04/30/2022 04:40:43,8.266
511,04/30/2022 05:10:43,8.213
512,04/30/2022 05:40:43,8.191
513,04/30/2022 06:10:43,8.138
514,04/30/2022 06:40:43,8.095
515,04/30/2022 07:10:43,8.116
516,04/30/2022 07:40:43,8.095
517,04/30/2022 08:10:43,8.084
518,04/30/2022 08:40:43,8.202
519,04/30/2022 09:10:43,8.320
520,04/30/2022 09:40:43,8.395
521,04/30/2022 10:10:43,8.545
522,04/30/2022 10:40:43,8.856
523,04/30/2022 11:10:43,9.049
524,04/30/2022 11:40:43,9.274
525,04/30/2022 12:10:43,9.585
526,04/30/2022 12:40:43,9.961
527,04/30/2022 13:10:43,10.422
528,04/30/2022 13:40:43,10.604
529,04/30/2022 14:10:43,10.851
530,04/30/2022 14:40:43,10.937
531,04/30/2022 15:10:43,10.980
532,04/30/2022 15:40:43,11.098
533,04/30/2022 16:10:43,11.162
534,04/30/2022 16:40:43,11.119
535,04/30/2022 17:10:43,11.141
536,04/30/2022 17:40:43,11.108
537,04/30/2022 18:10:43,11.044
538,04/30/2022 18:40:43,11.023
539,04/30/2022 19:10:43,10.958
540,04/30/2022 19:40:43,10.905
541,04/30/2022 20:10:43,10.819
542,04/30/2022 20:40:43,10.690
543,04/30/2022 21:10:43,10.615
544,04/30/2022 21:40:43,10.519
545,04/30/2022 22:10:43,10.422
546,04/30/2022 22:40:43,10.347
547,04/30/2022 23:10:43,10.293
548,04/30/2022 23:40:43,10.218
549,05/01/2022 00:10:43,10.143
550,05/01/2022 00:40:43,10.100
551,05/01/2022 01:10:43,10.047
552,05/01/2022 01:40:43,10.025
553,05/01/2022 02:10:43,10.004
554,05/01/2022 02:40:43,9.961
555,05/01/2022 03:10:43,9.929
556,05/01/2022 03:40:43,9.864
557,05/01/2022 04:10:43,9.843
558,05/01/2022 04:40:43,9.800
559,05/01/2022 05:10:43,9.768
560,05/01/2022 05:40:43,9.693
561,05/01/2022 06:10:43,9.650
562,05/01/2022 06:40:43,9.585
563,05/01/2022 07:10:43,9.553
564,05/01/2022 07:40:43,9.585
565,05/01/2022 08:10:43,9.628
566,05/01/2022 08:40:43,9.736
567,05/01/2022 09:10:43,9.929
568,05/01/2022 09:40:43,9.993
569,05/01/2022 10:10:43,10.240
570,05/01/2022 10:40:43,10.401
571,05/01/2022 11:10:43,10.497
572,05/01/2022 11:40:43,10.712
573,05/01/2022 12:10:43,10.905
574,05/01/2022 12:40:43,11.248
575,05/01/2022 13:10:43,11.419
576,05/01/2022 13:40:43,11.763
577,05/01/2022 14:10:43,11.741
578,05/01/2022 14:40:43,11.859
579,05/01/2022 15:10:43,12.138
580,05/01/2022 15:40:43,12.374
581,05/01/2022 16:10:43,12.428
582,05/01/2022 16:40:43,12.546
583,05/01/2022 17:10:43,12.567
584,05/01/2022 17:40:43,12.342
585,05/01/2022 18:10:43,12.299
586,05/01/2022 18:40:43,12.277
587,05/01/2022 19:10:43,12.224
588,05/01/2022 19:40:43,12.159
589,05/01/2022 20:10:43,12.095
590,05/01/2022 20:40:43,11.966
591,05/01/2022 21:10:43,11.795
592,05/01/2022 21:40:43,11.613
593,05/01/2022 22:10:43,11.430
594,05/01/2022 22:40:43,11.301
595,05/01/2022 23:10:43,11.194
596,05/01/2022 23:40:43,11.087
597,05/02/2022 00:10:43,10.980
598,05/02/2022 00:40:43,10.872
599,05/02/2022 01:10:43,10.776
600,05/02/2022 01:40:43,10.722
601,05/02/2022 02:10:43,10.647
602,05/02/2022 02:40:43,10.561
603,05/02/2022 03:10:43,10.497
604,05/02/2022 03:40:43,10.443
605,05/02/2022 04:10:43,10.358
606,05/02/2022 04:40:43,10.272
607,05/02/2022 05:10:43,10.240
608,05/02/2022 05:40:43,10.165
609,05/02/2022 06:10:43,10.068
610,05/02/2022 06:40:43,10.025
611,05/02/2022 07:10:43,9.972
612,05/02/2022 07:40:43,10.014
613,05/02/2022 08:10:43,10.122
614,05/02/2022 08:40:43,10.347
615,05/02/2022 09:10:43,10.754
616,05/02/2022 09:40:43,11.087
617,05/02/2022 10:10:43,11.162
618,05/02/2022 10:40:43,11.516
619,05/02/2022 11:10:43,11.730
620,05/02/2022 11:40:43,11.484
621,05/02/2022 12:10:43,11.784
622,05/02/2022 12:40:43,11.655
623,05/02/2022 13:10:43,11.881
624,05/02/2022 13:40:43,11.870
625,05/02/2022 14:10:43,11.741
626,05/02/2022 14:40:43,11.698
627,05/02/2022 15:10:43,11.741
628,05/02/2022 15:40:43,11.752
629,05/02/2022 16:10:43,11.730
630,05/02/2022 16:40:43,11.602
631,05/02/2022 17:10:43,11.516
632,05/02/2022 17:40:43,11.473
633,05/02/2022 18:10:43,11.462
634,05/02/2022 18:40:43,11.387
635,05/02/2022 19:10:43,11.441
636,05/02/2022 19:40:43,11.537
637,05/02/2022 20:10:43,11.548
638,05/02/2022 20:40:43,11.548
639,05/02/2022 21:10:43,11.462
640,05/02/2022 21:40:43,11.398
641,05/02/2022 22:10:43,11.344
642,05/02/2022 22:40:43,11.344
643,05/02/2022 23:10:43,11.344
644,05/02/2022 23:40:43,11.344
645,05/03/2022 00:10:43,11.344
646,05/03/2022 00:40:43,11.334
647,05/03/2022 01:10:43,11.323
648,05/03/2022 01:40:43,11.323
649,05/03/2022 02:10:43,11.334
650,05/03/2022 02:40:43,11.344
651,05/03/2022 03:10:43,11.291
652,05/03/2022 03:40:43,11.259
653,05/03/2022 04:10:43,11.259
654,05/03/2022 04:40:43,11.216
655,05/03/2022 05:10:43,11.237
656,05/03/2022 05:40:43,11.216
657,05/03/2022 06:10:43,11.205
658,05/03/2022 06:40:43,11.226
659,05/03/2022 07:10:43,11.259
660,05/03/2022 07:40:43,11.344
661,05/03/2022 08:10:43,11.452
662,05/03/2022 08:40:43,11.570
663,05/03/2022 09:10:43,11.816
664,05/03/2022 09:40:43,11.988
665,05/03/2022 10:10:43,12.020
666,05/03/2022 10:40:43,12.138
667,05/03/2022 11:10:43,12.342
668,05/03/2022 11:40:43,12.588
669,05/03/2022 12:10:43,12.653
670,05/03/2022 12:40:43,12.824
671,05/03/2022 13:10:43,12.739
672,05/03/2022 13:40:43,12.771
673,05/03/2022 14:10:43,12.782
674,05/03/2022 14:40:43,12.867
675,05/03/2022 15:10:43,12.653
676,05/03/2022 15:40:43,12.706
677,05/03/2022 16:10:43,12.664
678,05/03/2022 16:40:43,12.353
679,05/03/2022 17:10:43,12.503
680,05/03/2022 17:40:43,12.567
681,05/03/2022 18:10:43,12.588
682,05/03/2022 18:40:43,12.546
683,05/03/2022 19:10:43,12.471
684,05/03/2022 19:40:43,12.374
685,05/03/2022 20:10:43,12.267
686,05/03/2022 20:40:43,12.245
687,05/03/2022 21:10:43,12.256
688,05/03/2022 21:40:43,12.235
689,05/03/2022 22:10:43,12.192
690,05/03/2022 22:40:43,12.202
691,05/03/2022 23:10:43,12.149
692,05/03/2022 23:40:43,12.181
693,05/04/2022 00:10:43,12.181
694,05/04/2022 00:40:43,12.245
695,05/04/2022 01:10:43,12.256
696,05/04/2022 01:40:43,12.277
697,05/04/2022 02:10:43,12.299
698,05/04/2022 02:40:43,12.256
699,05/04/2022 03:10:43,12.256
700,05/04/2022 03:40:43,12.267
701,05/04/2022 04:10:43,12.235
702,05/04/2022 04:40:43,12.235
703,05/04/2022 05:10:43,12.235
704,05/04/2022 05:40:43,12.213
705,05/04/2022 06:10:43,12.192
706,05/04/2022 06:40:43,12.224
707,05/04/2022 07:10:43,12.202
708,05/04/2022 07:40:43,12.235
709,05/04/2022 08:10:43,12.267
710,05/04/2022 08:40:43,12.331
711,05/04/2022 09:10:43,12.320
712,05/04/2022 09:40:43,12.395
713,05/04/2022 10:10:43,12.438
714,05/04/2022 10:40:43,12.471
715,05/04/2022 11:10:43,12.524
716,05/04/2022 11:40:43,12.567
717,05/04/2022 12:10:43,12.610
718,05/04/2022 12:40:43,12.674
719,05/04/2022 13:10:43,12.717
720,05/04/2022 13:40:43,12.739
721,05/04/2022 14:10:43,12.760
722,05/04/2022 14:40:43,12.814
723,05/04/2022 15:10:43,12.792
724,05/04/2022 15:40:43,12.803
725,05/04/2022 16:10:43,12.835
726,05/04/2022 16:40:43,12.846
727,05/04/2022 17:10:43,12.846
728,05/04/2022 17:40:43,12.846
729,05/04/2022 18:10:43,12.814
730,05/04/2022 18:40:43,12.792
731,05/04/2022 19:10:43,12.782
732,05/04/2022 19:40:43,12.749
733,05/04/2022 20:10:43,12.706
